piezo_rms,piezo_peak,mic_rms,mic_zcr,mic_energy,ratio,label
1985.97,1989.0,515.74,0.203,2.71,3.851,2
1984.37,1992.0,450.36,0.094,2.65,4.406,0
1978.27,1988.0,553.29,0.109,2.74,3.575,2
1985.4,1992.0,375.05,0.0,2.57,5.294,0
1985.38,1990.0,504.1,0.0,2.7,3.938,1
1973.73,1989.0,416.97,0.219,2.62,4.733,0
1977.27,1985.0,401.17,0.0,2.6,4.929,1
1983.96,1988.0,467.03,0.125,2.67,4.248,2
1984.61,2005.0,411.18,0.0,2.61,4.827,1
1992.96,2005.0,1298.9,0.062,3.11,1.534,2
1988.64,1991.0,376.64,0.0,2.58,5.28,2
1976.01,2008.0,1479.22,0.188,3.17,1.336,1
1993.22,2001.0,397.35,0.0,2.6,5.016,2
1987.91,1991.0,439.37,0.0,2.64,4.524,1
1976.01,1992.0,516.12,0.094,2.71,3.829,0
1977.29,1986.0,277.04,0.0,2.44,7.137,1
1981.76,2001.0,442.19,0.094,2.65,4.482,0
1978.07,1993.0,387.0,0.0,2.59,5.111,1
1981.32,1989.0,421.76,0.0,2.63,4.698,1
1977.41,1986.0,415.7,0.0,2.62,4.757,1
1978.69,1991.0,501.73,0.172,2.7,3.944,0
1988.89,1992.0,489.98,0.0,2.69,4.059,2
1977.63,1989.0,601.33,0.016,2.78,3.289,1
