1986.18,1992.00,399.60,0.000,2.60,4.970,2
1983.11,2002.00,380.57,0.000,2.58,5.211,2
1977.57,1989.00,391.35,0.000,2.59,5.053,2
1979.02,1990.00,353.45,0.000,2.55,5.599,2
1983.46,1992.00,740.24,0.078,2.87,2.679,2
1978.66,1991.00,459.40,0.047,2.66,4.307,2
1978.68,1991.00,429.43,0.031,2.63,4.608,2
1982.23,1991.00,380.57,0.125,2.58,5.209,2
1974.64,1987.00,669.17,0.156,2.83,2.951,2
1968.25,1986.00,492.11,0.234,2.69,4.000,2
1971.41,1987.00,510.53,0.250,2.71,3.861,2
1976.93,1990.00,715.46,0.141,2.85,2.763,2
1974.17,1990.00,1398.27,0.062,3.15,1.412,2
1975.62,1990.00,702.05,0.125,2.85,2.814,2
1980.72,1992.00,1010.69,0.156,3.00,1.960,2
1980.50,1992.00,1145.61,0.172,3.06,1.729,2
1976.80,1992.00,1109.98,0.156,3.05,1.781,2
1978.69,1990.00,820.67,0.141,2.91,2.411,2
1986.49,1993.00,1012.00,0.172,3.01,1.963,2
1983.57,2003.00,883.37,0.109,2.95,2.245,2
1981.12,2001.00,828.66,0.109,2.92,2.391,2
1985.99,2002.00,956.94,0.047,2.98,2.075,2
1985.48,2003.00,746.67,0.062,2.87,2.659,2
1981.20,2001.00,954.11,0.109,2.98,2.077,2
1978.85,2001.00,687.64,0.047,2.84,2.878,2
1983.70,1991.00,917.07,0.078,2.96,2.163,2
1981.64,1992.00,762.49,0.141,2.88,2.599,2
1976.06,1990.00,879.11,0.047,2.94,2.248,2
1978.07,1991.00,829.69,0.078,2.92,2.384,2
1980.90,1993.00,761.09,0.078,2.88,2.603,2
1977.79,2003.00,935.22,0.047,2.97,2.115,2
1973.89,1989.00,753.22,0.141,2.88,2.621,2
1979.55,1992.00,956.31,0.047,2.98,2.070,2
1977.99,1990.00,752.10,0.141,2.88,2.630,2
1975.54,1990.00,989.51,0.078,3.00,1.996,2
1975.01,1989.00,830.02,0.078,2.92,2.379,2
1977.76,1989.00,881.19,0.109,2.95,2.244,2
1975.83,1992.00,995.72,0.078,3.00,1.984,2
1973.05,1987.00,748.31,0.125,2.87,2.637,2
1977.72,1992.00,932.55,0.125,2.97,2.121,2
1979.34,1992.00,863.19,0.141,2.94,2.293,2
1972.71,1989.00,863.78,0.141,2.94,2.284,2
1976.24,1991.00,937.57,0.125,2.97,2.108,2
1981.44,2000.00,704.46,0.125,2.85,2.813,2
1980.99,2003.00,980.29,0.125,2.99,2.021,2
1975.14,1992.00,775.43,0.188,2.89,2.547,2
1978.86,1991.00,841.65,0.219,2.93,2.351,2
1983.60,1991.00,941.26,0.109,2.97,2.107,2
1975.71,1990.00,689.35,0.203,2.84,2.866,2
1976.60,1992.00,920.92,0.125,2.96,2.146,2
1977.75,2000.00,409.14,0.000,2.61,4.834,2
1977.74,1992.00,396.88,0.000,2.60,4.983,2
1983.32,1992.00,362.06,0.000,2.56,5.478,2
1981.63,1994.00,435.63,0.000,2.64,4.549,2
1979.85,1991.00,415.44,0.000,2.62,4.766,2
1980.99,1992.00,373.44,0.000,2.57,5.305,2
1983.02,1990.00,426.11,0.000,2.63,4.654,2
1976.88,1992.00,438.62,0.000,2.64,4.507,2
1975.02,1989.00,373.87,0.031,2.57,5.283,2
1978.55,1990.00,461.03,0.094,2.66,4.292,2
1974.61,1987.00,483.38,0.062,2.68,4.085,2
1967.12,1984.00,600.43,0.094,2.78,3.276,2
1968.50,1986.00,513.15,0.312,2.71,3.836,2
1973.49,1986.00,394.15,0.188,2.60,5.007,2
1971.45,1988.00,499.78,0.219,2.70,3.945,2
1970.92,1988.00,487.54,0.000,2.69,4.043,2
1973.64,1987.00,838.58,0.109,2.92,2.354,2
1975.74,1989.00,1059.63,0.156,3.03,1.865,2
1970.82,1986.00,748.19,0.203,2.87,2.634,2
1970.52,1987.00,978.36,0.125,2.99,2.014,2
