piezo_rms,piezo_peak,mic_rms,mic_zcr,mic_energy,ratio,label
1985.36,2002.0,420.12,0.125,2.62,4.726,0
1976.52,1990.0,1870.11,0.016,3.27,1.057,3
1974.47,2000.0,454.1,0.188,2.66,4.348,0
1978.58,1992.0,440.3,0.031,2.64,4.494,0
1978.38,1988.0,883.6,0.391,2.95,2.239,3
1974.86,1991.0,563.64,0.172,2.75,3.504,0
1975.14,1986.0,396.31,0.172,2.6,4.984,3
1981.57,1991.0,1343.73,0.078,3.13,1.475,1
1983.02,1991.0,986.22,0.344,2.99,2.011,3
1973.54,1987.0,1525.71,0.109,3.18,1.294,2
1982.98,2001.0,566.02,0.188,2.75,3.503,0
1978.98,1989.0,322.55,0.0,2.51,6.135,2
1994.52,2007.0,1428.9,0.328,3.16,1.396,3
1984.17,1992.0,484.28,0.25,2.69,4.097,0
1974.52,1990.0,447.38,0.219,2.65,4.414,0
1984.88,1992.0,1607.37,0.016,3.21,1.235,1
1985.05,1990.0,1639.76,0.016,3.21,1.211,1
1984.07,1992.0,396.04,0.0,2.6,5.01,1
1970.46,1976.0,1464.54,0.047,3.17,1.345,2
2017.27,2026.0,1508.64,0.453,3.18,1.337,3
1980.68,1991.0,1134.9,0.531,3.05,1.745,3
1975.16,2002.0,415.55,0.0,2.62,4.753,0
1983.85,1990.0,1009.13,0.219,3.0,1.966,1
1982.13,1989.0,1463.49,0.047,3.17,1.354,2
1978.49,2001.0,388.94,0.0,2.59,5.087,0
1968.24,1984.0,1316.7,0.219,3.12,1.495,3
1984.08,2002.0,492.39,0.375,2.69,4.029,0
1974.82,1986.0,1654.54,0.031,3.22,1.194,1
1980.29,1990.0,1404.16,0.047,3.15,1.41,2
1966.24,1976.0,1651.09,0.156,3.22,1.191,3
1978.77,1990.0,510.98,0.031,2.71,3.872,3
1976.74,1988.0,1654.17,0.141,3.22,1.195,3
1986.59,2002.0,504.5,0.0,2.7,3.938,1
1977.32,1992.0,492.05,0.328,2.69,4.019,0
2007.83,2022.0,1448.07,0.125,3.16,1.387,3
1969.62,1976.0,1279.9,0.391,3.11,1.539,3
1983.32,2001.0,433.4,0.312,2.64,4.576,0
1975.39,1985.0,1049.1,0.203,3.02,1.883,2
1978.82,1990.0,1393.23,0.062,3.14,1.42,2
1983.67,1993.0,422.76,0.391,2.63,4.692,0
1976.26,2001.0,426.87,0.0,2.63,4.63,0
1986.49,1992.0,1235.41,0.406,3.09,1.608,2
1972.76,1989.0,444.11,0.125,2.65,4.442,0
1975.89,1988.0,1446.08,0.078,3.16,1.366,2
1964.01,1975.0,1442.46,0.156,3.16,1.362,3
1992.52,2006.0,1465.72,0.078,3.17,1.359,2
1944.48,1958.0,1588.65,0.016,3.2,1.224,1
1974.11,1993.0,564.26,0.203,2.75,3.499,0
1975.39,1990.0,371.1,0.078,2.57,5.323,0
1977.13,1987.0,1399.61,0.047,3.15,1.413,2
1975.3,1987.0,1524.06,0.156,3.18,1.296,2
1976.77,1989.0,1486.84,0.031,3.17,1.33,2
1979.4,1989.0,1527.96,0.344,3.18,1.295,2
1982.75,2019.0,1534.76,0.094,3.19,1.292,1
1984.4,2000.0,464.7,0.25,2.67,4.27,0
1987.02,1992.0,1149.16,0.25,3.06,1.729,3
1977.09,1993.0,487.52,0.0,2.69,4.055,0
1978.29,1991.0,483.41,0.0,2.68,4.092,3
1973.99,1987.0,1539.03,0.109,3.19,1.283,2
1981.57,1991.0,1451.61,0.156,3.16,1.365,3
1981.07,1993.0,540.73,0.188,2.73,3.664,0
1976.01,1990.0,1065.9,0.219,3.03,1.854,3
1985.46,2001.0,475.09,0.125,2.68,4.179,0
1975.6,1988.0,1451.64,0.094,3.16,1.361,2
1978.66,2000.0,517.98,0.312,2.71,3.82,0
1988.71,2001.0,477.87,0.125,2.68,4.162,1
1976.71,1989.0,1190.09,0.625,3.08,1.661,3
1969.04,1977.0,1424.75,0.094,3.15,1.382,3
1998.79,2018.0,979.71,0.234,2.99,2.04,3
1974.12,1988.0,1949.4,0.062,3.29,1.013,3
1981.23,1993.0,1410.25,0.047,3.15,1.405,2
1975.83,1991.0,512.02,0.25,2.71,3.859,0
1975.69,1987.0,916.17,0.25,2.96,2.156,3
1976.66,1991.0,462.44,0.031,2.67,4.274,0
1973.39,1994.0,572.01,0.297,2.76,3.45,0
1991.79,2004.0,728.27,0.438,2.86,2.735,3
1974.43,1991.0,452.16,0.25,2.66,4.367,0
1971.04,1987.0,1549.92,0.047,3.19,1.272,2
1975.03,1990.0,518.8,0.156,2.71,3.807,0
1973.82,1992.0,550.04,0.156,2.74,3.588,0
1974.49,2002.0,552.35,0.156,2.74,3.575,0
1978.32,1988.0,1635.12,0.031,3.21,1.21,2
1976.91,1988.0,1659.4,0.109,3.22,1.191,1
1989.18,2002.0,481.96,0.031,2.68,4.127,1
2005.41,2019.0,1253.52,0.438,3.1,1.6,3
1975.02,1988.0,1465.09,0.047,3.17,1.348,2
1974.99,2000.0,514.1,0.25,2.71,3.842,0
1972.89,1978.0,1462.19,0.094,3.17,1.349,2
1977.68,1989.0,1363.78,0.062,3.13,1.45,2
1986.79,2000.0,508.19,0.031,2.71,3.91,1
1997.82,2007.0,1081.67,0.328,3.03,1.847,3
1976.44,1992.0,572.32,0.156,2.76,3.453,0
1977.93,1990.0,1639.15,0.031,3.21,1.207,1
1981.03,2000.0,1456.4,0.109,3.16,1.36,2
1970.55,1978.0,1473.75,0.172,3.17,1.337,3
1979.96,1988.0,1583.18,0.062,3.2,1.251,2
1987.39,1993.0,492.66,0.031,2.69,4.034,1
1985.22,2002.0,1372.76,0.094,3.14,1.446,1
1977.43,1988.0,1521.08,0.016,3.18,1.3,2
1992.25,2021.0,1590.51,0.094,3.2,1.253,1
1965.82,1974.0,1857.23,0.062,3.27,1.058,1
1972.27,1985.0,1275.62,0.0,3.11,1.546,1
1961.21,1972.0,1394.35,0.125,3.14,1.407,3
1968.74,1987.0,1640.01,0.094,3.21,1.2,1
1985.14,2008.0,1522.05,0.047,3.18,1.304,1
1979.02,1989.0,145.73,0.375,2.16,13.58,3
1991.8,2003.0,1687.24,0.062,3.23,1.181,2
1986.32,1993.0,239.0,0.094,2.38,8.311,1
1979.29,1989.0,447.69,0.062,2.65,4.421,1
1994.0,2015.0,1600.23,0.109,3.2,1.246,1
1973.11,1985.0,960.76,0.234,2.98,2.054,3
1979.23,2000.0,551.32,0.203,2.74,3.59,0
1975.13,1991.0,539.37,0.219,2.73,3.662,0
1974.03,1986.0,1324.16,0.0,3.12,1.491,3
1978.59,2000.0,490.36,0.266,2.69,4.035,0
1979.05,1989.0,1624.93,0.016,3.21,1.218,2
1974.41,2000.0,569.51,0.188,2.76,3.467,0
1971.97,1984.0,957.86,0.078,2.98,2.059,1
1977.46,1988.0,597.43,0.438,2.78,3.31,3
1977.26,1988.0,484.5,0.0,2.69,4.081,3
1981.31,1991.0,810.61,0.312,2.91,2.444,3
1960.78,1975.0,1323.02,0.0,3.12,1.482,1
1987.32,1993.0,1628.81,0.016,3.21,1.22,1
1984.7,2000.0,383.08,0.281,2.58,5.181,0
1985.04,2001.0,1304.52,0.281,3.12,1.522,2
1982.21,1990.0,358.05,0.156,2.55,5.536,1
1985.02,1992.0,883.34,0.328,2.95,2.247,3
1975.85,1991.0,369.9,0.0,2.57,5.342,0
1978.57,2000.0,564.81,0.141,2.75,3.503,0
1987.58,1994.0,1505.71,0.016,3.18,1.32,1
1981.99,1989.0,435.19,0.0,2.64,4.554,1
1986.27,1991.0,528.99,0.0,2.72,3.755,1
1979.68,1991.0,1512.95,0.234,3.18,1.308,3
1983.36,1990.0,1365.74,0.469,3.14,1.452,2
1976.77,2001.0,528.75,0.219,2.72,3.739,0
1982.69,1989.0,1410.78,0.094,3.15,1.405,2
1974.99,1992.0,434.01,0.281,2.64,4.551,0
1975.39,1992.0,575.18,0.266,2.76,3.434,0
1978.7,1992.0,1483.81,0.078,3.17,1.334,2
1974.6,1989.0,493.92,0.219,2.69,3.998,0
1973.04,1989.0,488.11,0.125,2.69,4.042,0
1976.27,1989.0,1344.88,0.062,3.13,1.469,3
1978.51,1989.0,1392.08,0.047,3.14,1.421,2
1975.55,1987.0,1373.74,0.094,3.14,1.438,2
1950.62,1960.0,1498.59,0.016,3.18,1.302,1
1978.46,1991.0,519.69,0.281,2.72,3.807,2
1974.81,1993.0,500.27,0.156,2.7,3.947,0
1992.16,2006.0,1493.92,0.438,3.17,1.334,3
1974.25,1986.0,1445.27,0.125,3.16,1.366,2
1973.69,1986.0,1494.94,0.109,3.17,1.32,2
1980.32,1991.0,1475.43,0.078,3.17,1.342,2
1975.46,1994.0,540.64,0.188,2.73,3.654,0
1988.62,2007.0,1523.23,0.141,3.18,1.306,1
1975.72,1992.0,568.01,0.094,2.75,3.478,0
1999.57,2023.0,1608.34,0.094,3.21,1.243,1
1973.47,1987.0,1538.03,0.125,3.19,1.283,2
1975.08,1990.0,1314.19,0.0,3.12,1.503,1
1979.9,1990.0,1539.22,0.078,3.19,1.286,2
1973.24,1977.0,1362.68,0.016,3.13,1.448,2
1945.03,1960.0,1565.59,0.031,3.19,1.242,1
1977.62,1990.0,793.49,0.438,2.9,2.492,3
1975.79,1988.0,1557.73,0.062,3.19,1.268,2
1987.27,2000.0,396.02,0.0,2.6,5.018,1
1982.05,1992.0,212.32,0.25,2.33,9.335,1
1979.27,2000.0,506.04,0.219,2.7,3.911,0
1989.58,2002.0,460.64,0.0,2.66,4.319,1
1979.69,1988.0,1733.09,0.172,3.24,1.142,2
1986.57,1992.0,462.58,0.188,2.67,4.295,1
1974.6,1986.0,1421.07,0.109,3.15,1.39,2
1984.71,2000.0,485.6,0.219,2.69,4.087,0
1977.08,1990.0,1347.52,0.156,3.13,1.467,3
1978.59,1988.0,1324.53,0.312,3.12,1.494,3
1977.97,1992.0,383.99,0.0,2.58,5.151,0
1985.84,1993.0,1558.83,0.094,3.19,1.274,2
1997.74,2007.0,1660.75,0.094,3.22,1.203,2
1990.76,2005.0,1530.59,0.078,3.18,1.301,1
1975.95,1992.0,372.68,0.0,2.57,5.302,0
1975.41,1987.0,1317.37,0.0,3.12,1.5,1
1985.53,2002.0,459.23,0.031,2.66,4.324,0
1999.9,2018.0,1620.66,0.281,3.21,1.234,3
1976.91,1988.0,1467.02,0.016,3.17,1.348,2
1981.24,2000.0,527.57,0.188,2.72,3.755,0
1975.63,1988.0,1532.97,0.125,3.19,1.289,2
1976.47,1990.0,1528.9,0.156,3.18,1.293,2
1984.99,2002.0,521.96,0.406,2.72,3.803,0
1981.63,1990.0,322.98,0.0,2.51,6.135,1
1979.3,1993.0,1520.78,0.047,3.18,1.302,2
1975.82,1987.0,1748.26,0.281,3.24,1.13,3
1972.71,1987.0,1544.02,0.109,3.19,1.278,2
1978.04,1988.0,1459.96,0.219,3.16,1.355,3
1966.21,1977.0,1574.01,0.156,3.2,1.249,2
1959.84,1970.0,1583.68,0.047,3.2,1.238,1
1967.57,1977.0,1458.53,0.109,3.16,1.349,1
1985.32,1992.0,407.74,0.0,2.61,4.869,0
1993.22,2002.0,472.24,0.0,2.67,4.221,1
1978.87,1989.0,699.38,0.219,2.84,2.829,3
1971.77,1986.0,1578.34,0.062,3.2,1.249,1
1972.94,1987.0,1417.65,0.141,3.15,1.392,2
1978.57,1991.0,644.27,0.406,2.81,3.071,3
1979.56,1993.0,400.46,0.0,2.6,4.943,0
1967.43,1977.0,1595.47,0.156,3.2,1.233,1
1979.33,1992.0,595.44,0.219,2.77,3.324,0
1972.58,1986.0,852.99,0.438,2.93,2.313,3
1977.58,1986.0,771.52,0.359,2.89,2.563,3
1972.21,1985.0,1377.42,0.109,3.14,1.432,2
1975.56,2000.0,497.58,0.203,2.7,3.97,0
1968.91,1984.0,1478.4,0.125,3.17,1.332,3
1985.85,1992.0,1559.23,0.188,3.19,1.274,2
1970.63,1976.0,1280.16,0.016,3.11,1.539,3
1981.81,1992.0,1504.9,0.078,3.18,1.317,1
1976.64,1993.0,543.69,0.188,2.74,3.636,0
1993.04,2003.0,1122.15,0.031,3.05,1.776,1
1991.86,2004.0,397.97,0.0,2.6,5.005,3
1973.36,1985.0,1452.03,0.172,3.16,1.359,2
1983.92,2001.0,462.27,0.156,2.66,4.292,0
1979.07,1989.0,1601.5,0.031,3.2,1.236,1
1981.06,1991.0,1195.06,0.031,3.08,1.658,2
1993.3,2004.0,433.88,0.0,2.64,4.594,1
1976.17,1992.0,523.27,0.172,2.72,3.777,0
1978.37,1988.0,744.42,0.203,2.87,2.658,2
1994.02,2005.0,1315.93,0.0,3.12,1.515,3
1961.38,1973.0,1421.49,0.156,3.15,1.38,3
1981.41,2001.0,553.55,0.203,2.74,3.579,0
1964.09,1984.0,1310.07,0.0,3.12,1.499,1
1981.8,1989.0,570.09,0.047,2.76,3.476,1
1973.57,1990.0,518.91,0.156,2.72,3.803,0
1971.21,1976.0,1374.26,0.219,3.14,1.434,3
1976.93,1989.0,1454.21,0.062,3.16,1.359,2
1976.27,1992.0,585.08,0.266,2.77,3.378,0
1966.12,1984.0,1362.16,0.109,3.13,1.443,3
1981.73,1991.0,1655.31,0.109,3.22,1.197,1
1970.71,1977.0,794.8,0.391,2.9,2.479,3
1969.05,1977.0,926.45,0.438,2.97,2.125,3
1969.31,1987.0,1573.64,0.078,3.2,1.251,1
1970.3,1985.0,1596.28,0.281,3.2,1.234,3
1975.96,1992.0,584.71,0.125,2.77,3.379,0
1977.85,1989.0,607.47,0.172,2.78,3.256,2
1984.98,1992.0,499.6,0.031,2.7,3.973,0
1968.94,1974.0,1446.2,0.203,3.16,1.361,3
1982.82,2003.0,1582.5,0.078,3.2,1.253,1
1973.89,1986.0,1544.82,0.125,3.19,1.278,2
1977.49,1990.0,778.35,0.297,2.89,2.541,3
1992.3,2004.0,570.34,0.0,2.76,3.493,1
1987.57,2002.0,1518.96,0.062,3.18,1.309,2
1983.41,1993.0,649.65,0.0,2.81,3.053,1
1986.22,2001.0,1427.79,0.078,3.15,1.391,2
1973.95,1985.0,730.46,0.297,2.86,2.702,3
1980.04,1991.0,1228.34,0.062,3.09,1.612,2
1973.72,1992.0,559.74,0.109,2.75,3.526,0
1993.21,2007.0,1224.46,0.469,3.09,1.628,3
1974.33,1989.0,506.69,0.281,2.7,3.897,0
1977.71,1989.0,1521.62,0.078,3.18,1.3,2
2002.89,2008.0,853.1,0.25,2.93,2.348,2
1975.33,1986.0,1423.8,0.016,3.15,1.387,1
1976.87,1989.0,1623.85,0.109,3.21,1.217,1
1974.9,1991.0,420.87,0.0,2.62,4.692,0
1973.33,1985.0,975.89,0.266,2.99,2.022,3
1959.99,1973.0,1452.17,0.156,3.16,1.35,3
1972.39,1987.0,1460.55,0.125,3.16,1.35,3
1980.71,1991.0,1474.51,0.047,3.17,1.343,2
1960.55,1972.0,1273.84,0.188,3.11,1.539,3
1983.96,1992.0,700.65,0.344,2.85,2.832,3
1975.0,1992.0,462.91,0.266,2.67,4.266,0
1981.4,1993.0,419.05,0.0,2.62,4.728,1
1978.24,1987.0,878.56,0.109,2.94,2.252,2
1970.3,1976.0,1370.49,0.188,3.14,1.438,1
1977.6,1990.0,315.15,0.094,2.5,6.275,3
1974.19,2001.0,398.32,0.0,2.6,4.956,0
2000.19,2007.0,1204.12,0.469,3.08,1.661,3
1978.91,1990.0,1284.67,0.031,3.11,1.54,3
1972.63,1987.0,1660.72,0.016,3.22,1.188,2
1995.12,2008.0,427.02,0.0,2.63,4.672,1
2000.34,2007.0,1226.41,0.25,3.09,1.631,3
1977.4,1989.0,1438.93,0.078,3.16,1.374,2
1974.91,1993.0,471.79,0.047,2.67,4.186,0
1982.72,1991.0,500.1,0.0,2.7,3.965,1
1974.87,1991.0,525.27,0.219,2.72,3.76,0
1954.65,1973.0,1061.14,0.047,3.03,1.842,1
1976.54,1988.0,1313.15,0.125,3.12,1.505,2
1971.99,1991.0,498.03,0.125,2.7,3.96,1
1974.3,1988.0,1694.4,0.109,3.23,1.165,1
1990.83,2002.0,1527.18,0.031,3.18,1.304,2
1972.78,1984.0,746.19,0.344,2.87,2.644,3
1979.27,1991.0,484.43,0.25,2.69,4.086,0
1977.04,1991.0,1500.05,0.016,3.18,1.318,1
1980.53,2001.0,447.48,0.0,2.65,4.426,0
1979.11,2001.0,466.77,0.109,2.67,4.24,0
1975.07,1987.0,1599.7,0.016,3.2,1.235,2
1973.09,1977.0,1416.46,0.031,3.15,1.393,2
1982.15,1990.0,479.27,0.125,2.68,4.136,1
1982.37,2000.0,518.37,0.312,2.71,3.824,0
1993.01,2003.0,1604.03,0.031,3.21,1.242,1
1973.57,1986.0,1314.25,0.0,3.12,1.502,3
1977.26,1989.0,1900.29,0.047,3.28,1.041,3
1979.54,1990.0,298.36,0.125,2.47,6.635,3
1985.16,1991.0,1356.54,0.391,3.13,1.463,2
1978.16,1989.0,921.41,0.062,2.96,2.147,2
1985.62,1993.0,402.29,0.094,2.6,4.936,1
1999.98,2015.0,1325.46,0.531,3.12,1.509,3
1976.14,1991.0,542.83,0.281,2.73,3.64,0
1964.71,1977.0,1712.79,0.125,3.23,1.147,3
1976.04,1987.0,630.21,0.219,2.8,3.136,2
1977.73,1988.0,1412.37,0.047,3.15,1.4,2
1960.25,1972.0,1320.2,0.0,3.12,1.485,1
1985.29,1993.0,460.05,0.219,2.66,4.315,0
1949.68,1959.0,1553.38,0.094,3.19,1.255,3
1979.21,1993.0,385.24,0.0,2.59,5.138,0
1975.19,2000.0,410.85,0.0,2.61,4.808,0
1982.55,1990.0,802.68,0.328,2.9,2.47,3
1976.85,1989.0,399.27,0.0,2.6,4.951,3
1978.63,1990.0,1584.81,0.125,3.2,1.248,2
1974.47,1992.0,482.0,0.344,2.68,4.096,0
1975.72,1992.0,574.61,0.141,2.76,3.438,0
1977.04,1990.0,1593.34,0.156,3.2,1.241,2
1985.38,2001.0,483.85,0.422,2.68,4.103,0
1983.1,1991.0,388.92,0.0,2.59,5.099,0
1972.69,1978.0,1487.53,0.141,3.17,1.326,3
1963.68,1975.0,1552.19,0.062,3.19,1.265,1
1974.89,1986.0,1464.91,0.109,3.17,1.348,2
1971.8,1986.0,845.42,0.297,2.93,2.332,3
1992.22,2003.0,1631.89,0.188,3.21,1.221,3
1985.49,1993.0,1498.07,0.016,3.18,1.325,1
1974.51,1988.0,1720.45,0.109,3.24,1.148,1
1974.29,1987.0,1337.05,0.328,3.13,1.477,3
1976.19,1987.0,1542.97,0.047,3.19,1.281,2
1963.25,1992.0,1344.17,0.125,3.13,1.461,1
1988.33,2001.0,413.33,0.094,2.62,4.811,1
1976.97,1990.0,1411.44,0.016,3.15,1.401,2
1985.1,2000.0,632.98,0.062,2.8,3.136,1
1980.09,1993.0,465.67,0.0,2.67,4.252,0
1983.15,1991.0,1359.62,0.016,3.13,1.459,1
1981.55,1989.0,1628.77,0.094,3.21,1.217,2
1969.58,1975.0,1008.8,0.078,3.0,1.952,1
1975.02,1987.0,932.28,0.312,2.97,2.118,3
1973.88,1987.0,1689.29,0.109,3.23,1.168,1
1975.04,2001.0,547.83,0.312,2.74,3.605,0
1975.32,1989.0,1498.18,0.078,3.18,1.318,2
1972.48,1987.0,1379.9,0.016,3.14,1.429,1
1989.74,2002.0,489.68,0.0,2.69,4.063,1
1961.55,1975.0,1460.9,0.156,3.16,1.343,3
1973.86,1977.0,945.44,0.234,2.98,2.088,3
1981.77,1991.0,566.78,0.156,2.75,3.497,2
1977.58,1988.0,608.62,0.188,2.78,3.249,3
1973.24,1986.0,692.49,0.422,2.84,2.849,3
1969.53,1988.0,1741.56,0.109,3.24,1.131,1
1974.17,1992.0,555.86,0.391,2.74,3.552,0
1983.95,1992.0,517.81,0.219,2.71,3.831,0
1975.55,1992.0,408.25,0.031,2.61,4.839,0
1973.77,1986.0,1482.38,0.078,3.17,1.331,2
2002.22,2009.0,1430.66,0.234,3.16,1.4,3
1980.64,1992.0,505.94,0.281,2.7,3.915,0
1960.71,1974.0,675.9,0.047,2.83,2.901,1
1984.48,1994.0,549.12,0.219,2.74,3.614,0
1974.64,1985.0,377.53,0.0,2.58,5.23,2
1980.05,2000.0,1610.67,0.094,3.21,1.229,1
1979.91,1989.0,738.97,0.188,2.87,2.679,2
1978.53,1990.0,1501.56,0.094,3.18,1.318,1
1982.18,1990.0,1505.54,0.125,3.18,1.317,2
1976.9,1989.0,1541.36,0.047,3.19,1.283,2
1968.48,1985.0,1542.14,0.094,3.19,1.276,1
1976.99,1989.0,829.99,0.141,2.92,2.382,1
1981.43,1992.0,566.09,0.172,2.75,3.5,0
1985.2,2002.0,557.85,0.25,2.75,3.559,0
1974.21,1988.0,1327.31,0.172,3.12,1.487,2
1981.06,2003.0,395.53,0.266,2.6,5.009,0
1974.47,1994.0,420.34,0.188,2.62,4.697,0
1972.89,1991.0,514.13,0.156,2.71,3.837,0
1973.66,1986.0,1500.7,0.125,3.18,1.315,2
1973.83,1990.0,537.11,0.156,2.73,3.675,0
1975.24,1992.0,534.75,0.109,2.73,3.694,0
1978.18,1990.0,864.03,0.016,2.94,2.289,1
1976.64,1992.0,374.89,0.0,2.57,5.273,0
1979.1,1990.0,1271.36,0.078,3.1,1.557,2
1980.39,1993.0,507.0,0.406,2.71,3.906,0
1952.06,1969.0,1576.78,0.078,3.2,1.238,3
1979.69,1990.0,386.68,0.0,2.59,5.12,1
1992.3,2005.0,1357.26,0.016,3.13,1.468,1
1973.81,1991.0,505.99,0.141,2.7,3.901,0
1980.95,2002.0,523.37,0.156,2.72,3.785,0
1975.22,1987.0,1386.24,0.141,3.14,1.425,2
1975.43,1988.0,1387.12,0.125,3.14,1.424,2
1973.9,1990.0,1472.75,0.141,3.17,1.34,2
1989.44,2002.0,579.1,0.0,2.76,3.435,1
1974.04,1990.0,374.05,0.0,2.57,5.277,0
1975.66,1992.0,493.0,0.25,2.69,4.007,0
1981.28,1993.0,507.96,0.312,2.71,3.9,0
1972.52,1987.0,1544.1,0.125,3.19,1.277,2
1973.86,1987.0,1496.7,0.25,3.18,1.319,3
1981.22,2005.0,531.08,0.219,2.73,3.731,0
1979.74,1990.0,381.26,0.125,2.58,5.193,1
1974.52,1988.0,1529.26,0.078,3.18,1.291,2
1991.24,2003.0,1489.82,0.156,3.17,1.337,2
1975.52,1992.0,460.23,0.172,2.66,4.292,0
1977.08,1988.0,1496.32,0.016,3.18,1.321,2
1974.44,1987.0,1323.95,0.031,3.12,1.491,1
1959.73,1973.0,1267.95,0.25,3.1,1.546,1
1978.88,1988.0,791.97,0.281,2.9,2.499,3
1978.43,1993.0,544.81,0.094,2.74,3.631,0
1975.83,1991.0,465.89,0.219,2.67,4.241,0
1973.41,1985.0,1419.17,0.078,3.15,1.391,2
1985.58,1990.0,293.11,0.172,2.47,6.774,1
1976.6,2002.0,1499.14,0.078,3.18,1.318,2
1972.54,1987.0,1552.55,0.266,3.19,1.271,3
1983.93,1992.0,440.61,0.219,2.64,4.503,0
1972.96,1986.0,631.84,0.172,2.8,3.123,1
1981.07,1990.0,1356.83,0.078,3.13,1.46,2
1977.71,2000.0,487.38,0.125,2.69,4.058,0
1983.14,2006.0,1281.03,0.062,3.11,1.548,1
1977.18,1992.0,498.99,0.156,2.7,3.962,0
1982.15,2000.0,443.32,0.359,2.65,4.471,0
1977.21,1988.0,1480.41,0.109,3.17,1.336,3
1984.01,1994.0,541.16,0.188,2.73,3.666,0
1982.14,1992.0,468.34,0.219,2.67,4.232,0
1983.3,1990.0,336.38,0.031,2.53,5.896,1
1974.33,1992.0,521.92,0.219,2.72,3.783,0
1975.62,1993.0,581.34,0.188,2.76,3.398,0
1975.39,1992.0,387.22,0.0,2.59,5.102,0
1994.37,2006.0,396.41,0.0,2.6,5.031,1
1992.58,2005.0,1546.85,0.266,3.19,1.288,3
1977.61,1987.0,402.14,0.109,2.6,4.918,3
1974.61,1992.0,1446.05,0.141,3.16,1.366,2
1983.21,1992.0,391.72,0.0,2.59,5.063,0
1987.42,1992.0,1415.46,0.172,3.15,1.404,2
1981.51,1992.0,569.93,0.188,2.76,3.477,0
1969.18,1976.0,1567.27,0.188,3.2,1.256,3
1972.85,1984.0,1448.96,0.094,3.16,1.362,3
1981.52,1993.0,1478.02,0.047,3.17,1.341,2
1990.68,2005.0,1695.6,0.016,3.23,1.174,1
1974.28,1986.0,1496.95,0.109,3.18,1.319,2
1984.54,2004.0,391.96,0.0,2.59,5.063,1
1976.15,1988.0,798.97,0.25,2.9,2.473,3
1974.13,1991.0,561.85,0.188,2.75,3.514,0
1982.9,2000.0,518.58,0.188,2.71,3.824,0
1984.7,1992.0,514.34,0.094,2.71,3.859,0
1980.38,1990.0,1406.86,0.141,3.15,1.408,2
1982.54,1992.0,479.84,0.312,2.68,4.132,0
1973.73,1988.0,1690.49,0.094,3.23,1.168,1
1973.29,1991.0,550.82,0.219,2.74,3.582,0
1980.48,1990.0,783.81,0.094,2.89,2.527,1
1991.88,2006.0,1526.91,0.094,3.18,1.305,2
1982.74,1993.0,378.37,0.031,2.58,5.24,0
1975.66,1986.0,660.48,0.344,2.82,2.991,2
1985.12,2000.0,533.19,0.219,2.73,3.723,0
1979.95,1991.0,1509.27,0.094,3.18,1.312,2
1982.69,1993.0,546.16,0.344,2.74,3.63,0
2004.12,2018.0,1365.79,0.156,3.14,1.467,3
1977.19,1989.0,707.5,0.078,2.85,2.795,2
1984.5,1994.0,397.9,0.0,2.6,4.987,0
1988.93,2002.0,1989.17,0.031,3.3,1.0,1
1987.56,1992.0,378.28,0.0,2.58,5.254,1
1979.23,1990.0,1370.62,0.062,3.14,1.444,2
1974.94,1990.0,515.72,0.312,2.71,3.829,0
1990.27,2005.0,1587.29,0.141,3.2,1.254,2
1991.89,2002.0,1378.77,0.016,3.14,1.445,1
1976.88,1993.0,476.11,0.062,2.68,4.152,0
1975.89,1987.0,403.64,0.0,2.61,4.895,2
1971.52,1986.0,1519.76,0.156,3.18,1.297,2
1978.51,1990.0,1044.49,0.359,3.02,1.894,3
1972.63,1986.0,1440.05,0.094,3.16,1.37,2
1983.19,1992.0,430.28,0.0,2.63,4.609,1
1977.35,1989.0,699.51,0.328,2.84,2.827,3
1979.13,2001.0,539.7,0.406,2.73,3.667,0
1976.77,1988.0,371.89,0.0,2.57,5.315,3
1977.21,2001.0,607.42,0.188,2.78,3.255,0
1976.14,1986.0,1532.45,0.078,3.19,1.29,2
1979.48,1989.0,1490.35,0.297,3.17,1.328,3
2001.13,2015.0,370.9,0.125,2.57,5.395,1
1974.78,1987.0,694.74,0.328,2.84,2.842,3
1975.77,1987.0,1174.42,0.219,3.07,1.682,3
1954.35,1968.0,1331.33,0.031,3.12,1.468,1
1979.89,1993.0,399.43,0.0,2.6,4.957,0
1974.14,1989.0,390.22,0.0,2.59,5.059,0
1972.97,1988.0,945.83,0.297,2.98,2.086,3
1979.07,1989.0,417.99,0.047,2.62,4.735,1
1986.82,2002.0,575.98,0.062,2.76,3.449,1
1976.63,1989.0,1164.83,0.0,3.07,1.697,1
1978.83,2009.0,1612.76,0.109,3.21,1.227,1
1982.51,2000.0,524.88,0.188,2.72,3.777,0
1987.02,1992.0,1620.98,0.016,3.21,1.226,1
1995.4,2006.0,1277.3,0.188,3.11,1.562,3
1984.57,1991.0,1644.37,0.125,3.22,1.207,3
1984.83,2001.0,473.37,0.281,2.68,4.193,0
1976.71,1987.0,1319.24,0.0,3.12,1.498,3
1994.02,2007.0,1289.75,0.234,3.11,1.546,3
1972.02,1977.0,1557.18,0.172,3.19,1.266,3
1972.66,1987.0,1437.31,0.047,3.16,1.372,2
1984.23,1993.0,466.0,0.344,2.67,4.258,0
1982.77,1993.0,493.49,0.344,2.69,4.018,0
1980.23,1990.0,1315.58,0.0,3.12,1.505,3
